Site	Species	Sex	Observed_Stage	PCL	FL	STL	Hook_Size	Set	Day	Month	Year
Aransas_Bay	Sciades_felis	U			288	335	10	1	30	10	2018
Aransas_Bay	Sciades_felis	U			280	320	10	2	30	10	2018
Aransas_Bay	Sciades_felis	U			315	355	10	2	30	10	2018
Aransas_Bay	Sciades_felis	U			330	370	10	2	30	10	2018
Redfish_Bay	Sciades_felis	U			250	290	10	1	6	11	2018
Redfish_Bay	Sciades_felis	U			315	354	10	1	6	11	2018
Redfish_Bay	Sciades_felis	U			390	440	10	1	6	11	2018
Corpus_Christi_Bay	Sciaenops_ocellatus	U			745	915	15	2	25	9	2018
Corpus_Christi_Bay	Sciaenops_ocellatus	U			841	950	10	3	25	9	2018
Corpus_Christi_Bay	Synodus_foetens	U			173	185	10	3	30	6	2016
